ALB/img_00208.jpg,778.0,200.0,318.0,212.0
ALB/img_00208.jpg,468.0,231.0,233.0,105.0
ALB/img_00208.jpg,485.0,337.0,160.0,157.0
ALB/img_00208.jpg,916.0,381.0,119.0,127.0
ALB/img_00209.jpg,654.0,360.0,85.0,136.0
ALB/img_00211.jpg,433.0,411.0,132.0,44.0
ALB/img_00215.jpg,510.0,194.0,77.0,140.0
ALB/img_00219.jpg,459.0,506.0,124.0,168.0
ALB/img_00227.jpg,529.0,144.0,374.0,136.0
ALB/img_00228.jpg,821.0,300.0,75.0,88.0
ALB/img_00233.jpg,637.0,431.0,96.0,188.0
ALB/img_00233.jpg,809.0,348.0,100.0,134.0
ALB/img_00236.jpg,720.0,285.0,125.0,59.0
ALB/img_00237.jpg,673.0,310.0,121.0,55.0
ALB/img_00239.jpg,903.0,199.0,255.0,132.0
ALB/img_00248.jpg,113.0,554.0,700.0,311.0
ALB/img_00264.jpg,659.0,181.0,350.0,143.0
ALB/img_00269.jpg,105.0,392.0,149.0,68.0
ALB/img_00270.jpg,394.0,405.0,174.0,85.0
ALB/img_00270.jpg,142.0,406.0,110.0,64.0
ALB/img_00270.jpg,102.0,487.0,82.0,151.0
ALB/img_00274.jpg,819.0,279.0,60.0,112.0
ALB/img_00275.jpg,430.0,396.0,147.0,61.0
ALB/img_00277.jpg,650.0,274.0,391.0,136.0
ALB/img_00277.jpg,624.0,107.0,360.0,112.0
ALB/img_00277.jpg,195.0,62.0,314.0,289.0
ALB/img_00278.jpg,530.0,471.0,134.0,212.0
ALB/img_00281.jpg,469.0,219.0,407.0,119.0
ALB/img_00281.jpg,830.0,295.0,301.0,123.0
ALB/img_00281.jpg,518.0,112.0,364.0,156.0
ALB/img_00281.jpg,655.0,77.0,334.0,130.0
ALB/img_00281.jpg,79.0,49.0,456.0,174.0
ALB/img_00288.jpg,379.0,399.0,175.0,75.0
ALB/img_00288.jpg,201.0,584.0,88.0,87.0
ALB/img_00290.jpg,533.0,186.0,389.0,156.0
ALB/img_00290.jpg,120.0,142.0,144.0,81.0
ALB/img_00291.jpg,679.0,138.0,97.0,178.0
ALB/img_00294.jpg,574.0,244.0,88.0,193.0
ALB/img_00295.jpg,209.0,270.0,127.0,155.0
ALB/img_00296.jpg,243.0,426.0,140.0,56.0
ALB/img_00299.jpg,742.0,347.0,320.0,116.0
ALB/img_00300.jpg,570.0,271.0,83.0,162.0
ALB/img_00301.jpg,343.0,215.0,311.0,120.0
ALB/img_00317.jpg,225.0,59.0,148.0,148.0
ALB/img_00319.jpg,716.0,278.0,119.0,65.0
ALB/img_00319.jpg,846.0,469.0,54.0,144.0
ALB/img_00327.jpg,763.0,10.0,243.0,160.0
ALB/img_00337.jpg,652.0,77.0,350.0,183.0
ALB/img_00337.jpg,560.0,195.0,357.0,115.0
ALB/img_00337.jpg,412.0,84.0,278.0,201.0
ALB/img_00337.jpg,49.0,194.0,184.0,182.0
ALB/img_00337.jpg,127.0,347.0,195.0,156.0
ALB/img_00338.jpg,489.0,396.0,124.0,93.0
ALB/img_00341.jpg,440.0,148.0,172.0,107.0
ALB/img_00342.jpg,196.0,172.0,311.0,139.0
ALB/img_00342.jpg,552.0,77.0,287.0,121.0
ALB/img_00342.jpg,657.0,232.0,385.0,131.0
ALB/img_00342.jpg,81.0,130.0,182.0,87.0
ALB/img_00344.jpg,192.0,425.0,143.0,47.0
ALB/img_00351.jpg,267.0,420.0,167.0,72.0
ALB/img_00353.jpg,319.0,268.0,65.0,169.0
ALB/img_00356.jpg,182.0,317.0,298.0,133.0
ALB/img_00356.jpg,301.0,72.0,316.0,116.0
ALB/img_00356.jpg,66.0,104.0,123.0,138.0
ALB/img_00356.jpg,746.0,224.0,179.0,96.0
ALB/img_00361.jpg,307.0,180.0,83.0,221.0
ALB/img_00366.jpg,243.0,773.0,432.0,152.0
ALB/img_00369.jpg,340.0,396.0,154.0,57.0
ALB/img_00381.jpg,745.0,397.0,119.0,171.0
ALB/img_00381.jpg,625.0,531.0,157.0,182.0
ALB/img_00381.jpg,526.0,460.0,189.0,250.0
ALB/img_00384.jpg,732.0,421.0,159.0,132.0
ALB/img_00385.jpg,568.0,369.0,56.0,144.0
ALB/img_00396.jpg,269.0,63.0,320.0,111.0
ALB/img_00396.jpg,695.0,198.0,359.0,138.0
ALB/img_00401.jpg,871.0,297.0,57.0,105.0
ALB/img_00403.jpg,705.0,282.0,137.0,56.0
ALB/img_00403.jpg,836.0,487.0,76.0,126.0
ALB/img_00415.jpg,309.0,416.0,164.0,59.0
ALB/img_00421.jpg,403.0,60.0,279.0,156.0
ALB/img_00425.jpg,488.0,142.0,44.0,118.0
ALB/img_00447.jpg,536.0,84.0,271.0,181.0
ALB/img_00447.jpg,662.0,73.0,330.0,151.0
ALB/img_00447.jpg,777.0,188.0,316.0,207.0
ALB/img_00447.jpg,611.0,226.0,309.0,235.0
ALB/img_00447.jpg,469.0,228.0,368.0,110.0
ALB/img_00447.jpg,504.0,323.0,310.0,168.0
ALB/img_00447.jpg,182.0,215.0,301.0,92.0
ALB/img_00447.jpg,85.0,125.0,173.0,103.0
ALB/img_00451.jpg,257.0,240.0,78.0,146.0
ALB/img_00457.jpg,405.0,194.0,237.0,170.0
ALB/img_00461.jpg,722.0,403.0,336.0,107.0
ALB/img_00461.jpg,245.0,95.0,276.0,108.0
ALB/img_00466.jpg,145.0,157.0,105.0,169.0
ALB/img_00466.jpg,28.0,246.0,139.0,373.0
ALB/img_00482.jpg,491.0,388.0,115.0,98.0
ALB/img_00490.jpg,824.0,295.0,78.0,90.0
ALB/img_00496.jpg,506.0,403.0,378.0,114.0
ALB/img_00496.jpg,363.0,195.0,378.0,134.0
ALB/img_00496.jpg,577.0,94.0,313.0,106.0
ALB/img_00502.jpg,536.0,80.0,266.0,182.0
ALB/img_00502.jpg,784.0,179.0,318.0,230.0
ALB/img_00502.jpg,652.0,76.0,341.0,141.0
ALB/img_00502.jpg,184.0,196.0,317.0,114.0
ALB/img_00502.jpg,82.0,128.0,182.0,102.0
ALB/img_00502.jpg,477.0,223.0,381.0,117.0
ALB/img_00502.jpg,741.0,308.0,297.0,157.0
ALB/img_00507.jpg,568.0,85.0,362.0,131.0
ALB/img_00507.jpg,362.0,192.0,376.0,148.0
ALB/img_00507.jpg,488.0,393.0,405.0,122.0
ALB/img_00508.jpg,687.0,364.0,96.0,174.0
ALB/img_00509.jpg,647.0,395.0,202.0,167.0
ALB/img_00523.jpg,582.0,348.0,114.0,178.0
ALB/img_00525.jpg,293.0,216.0,201.0,146.0
ALB/img_00526.jpg,744.0,353.0,127.0,154.0
ALB/img_00544.jpg,717.0,326.0,99.0,132.0
ALB/img_00545.jpg,344.0,457.0,169.0,58.0
ALB/img_00545.jpg,100.0,459.0,86.0,208.0
ALB/img_00546.jpg,490.0,264.0,114.0,106.0
ALB/img_00555.jpg,823.0,301.0,66.0,121.0
ALB/img_00558.jpg,470.0,330.0,85.0,166.0
ALB/img_00561.jpg,291.0,233.0,321.0,140.0
ALB/img_00561.jpg,798.0,396.0,311.0,107.0
ALB/img_00562.jpg,404.0,112.0,365.0,120.0
ALB/img_00562.jpg,906.0,199.0,248.0,175.0
ALB/img_00570.jpg,783.0,198.0,188.0,288.0
ALB/img_00570.jpg,867.0,383.0,292.0,201.0
ALB/img_00576.jpg,748.0,321.0,111.0,149.0
ALB/img_00579.jpg,522.0,505.0,115.0,62.0
ALB/img_00592.jpg,554.0,273.0,136.0,158.0
ALB/img_00594.jpg,631.0,564.0,425.0,184.0
ALB/img_00595.jpg,495.0,429.0,101.0,197.0
ALB/img_00596.jpg,648.0,344.0,160.0,158.0
ALB/img_00605.jpg,674.0,451.0,134.0,202.0
ALB/img_00607.jpg,110.0,263.0,159.0,215.0
ALB/img_00617.jpg,382.0,223.0,357.0,128.0
ALB/img_00617.jpg,780.0,322.0,304.0,113.0
ALB/img_00624.jpg,523.0,172.0,387.0,171.0
ALB/img_00626.jpg,753.0,286.0,89.0,111.0
ALB/img_00632.jpg,212.0,53.0,160.0,168.0
ALB/img_00633.jpg,527.0,382.0,86.0,138.0
ALB/img_00633.jpg,98.0,445.0,90.0,214.0
ALB/img_00634.jpg,643.0,421.0,102.0,188.0
ALB/img_00634.jpg,829.0,302.0,117.0,104.0
ALB/img_00636.jpg,726.0,247.0,106.0,157.0
ALB/img_00638.jpg,266.0,425.0,136.0,50.0
ALB/img_00643.jpg,627.0,332.0,109.0,137.0
ALB/img_00653.jpg,351.0,4.0,257.0,100.0
ALB/img_00660.jpg,653.0,379.0,95.0,141.0
ALB/img_00665.jpg,297.0,28.0,263.0,150.0
ALB/img_00668.jpg,953.0,487.0,112.0,125.0
ALB/img_00672.jpg,890.0,199.0,254.0,135.0
ALB/img_00679.jpg,532.0,138.0,369.0,150.0
ALB/img_00684.jpg,190.0,375.0,187.0,96.0
ALB/img_00687.jpg,208.0,122.0,338.0,155.0
ALB/img_00687.jpg,510.0,63.0,358.0,150.0
ALB/img_00690.jpg,626.0,574.0,430.0,171.0
ALB/img_00701.jpg,659.0,187.0,345.0,137.0
ALB/img_00705.jpg,576.0,85.0,363.0,137.0
ALB/img_00705.jpg,149.0,104.0,212.0,101.0
ALB/img_00706.jpg,627.0,307.0,449.0,154.0
ALB/img_00706.jpg,659.0,82.0,419.0,173.0
ALB/img_00710.jpg,603.0,340.0,112.0,183.0
ALB/img_00712.jpg,567.0,371.0,57.0,147.0
ALB/img_00713.jpg,214.0,422.0,135.0,57.0
ALB/img_00714.jpg,873.0,189.0,255.0,149.0
ALB/img_00715.jpg,516.0,73.0,271.0,172.0
ALB/img_00719.jpg,536.0,513.0,156.0,191.0
ALB/img_00722.jpg,194.0,365.0,211.0,81.0
ALB/img_00727.jpg,167.0,390.0,120.0,50.0
ALB/img_00728.jpg,916.0,193.0,210.0,95.0
ALB/img_00728.jpg,507.0,296.0,151.0,100.0
ALB/img_00741.jpg,629.0,200.0,109.0,166.0
ALB/img_00742.jpg,585.0,87.0,119.0,155.0
ALB/img_00744.jpg,592.0,343.0,119.0,179.0
ALB/img_00744.jpg,685.0,315.0,97.0,194.0
ALB/img_00745.jpg,669.0,447.0,149.0,209.0
ALB/img_00745.jpg,757.0,303.0,128.0,120.0
ALB/img_00747.jpg,383.0,1.0,217.0,185.0
ALB/img_00754.jpg,324.0,242.0,339.0,114.0
ALB/img_00756.jpg,723.0,333.0,175.0,126.0
ALB/img_00762.jpg,614.0,603.0,519.0,140.0
ALB/img_00782.jpg,620.0,214.0,104.0,144.0
ALB/img_00788.jpg,473.0,449.0,164.0,70.0
ALB/img_00788.jpg,84.0,499.0,120.0,132.0
ALB/img_00790.jpg,266.0,52.0,323.0,120.0
ALB/img_00790.jpg,922.0,227.0,248.0,132.0
ALB/img_00793.jpg,290.0,47.0,291.0,185.0
ALB/img_00793.jpg,593.0,64.0,333.0,133.0
ALB/img_00809.jpg,820.0,286.0,66.0,93.0
ALB/img_00810.jpg,237.0,262.0,87.0,165.0
ALB/img_00811.jpg,237.0,425.0,151.0,59.0
ALB/img_00817.jpg,412.0,112.0,338.0,114.0
ALB/img_00817.jpg,927.0,171.0,185.0,216.0
ALB/img_00820.jpg,778.0,253.0,68.0,93.0
ALB/img_00823.jpg,254.0,399.0,169.0,85.0
ALB/img_00824.jpg,652.0,421.0,96.0,191.0
ALB/img_00824.jpg,835.0,299.0,103.0,108.0
ALB/img_00829.jpg,548.0,137.0,328.0,306.0
ALB/img_00831.jpg,368.0,390.0,151.0,135.0
ALB/img_00831.jpg,105.0,471.0,74.0,187.0
ALB/img_00834.jpg,306.0,289.0,122.0,102.0
ALB/img_00840.jpg,535.0,216.0,121.0,99.0
ALB/img_00843.jpg,338.0,387.0,144.0,88.0
ALB/img_00863.jpg,445.0,253.0,237.0,189.0
ALB/img_00866.jpg,602.0,342.0,111.0,184.0
ALB/img_00866.jpg,694.0,314.0,82.0,182.0
ALB/img_00869.jpg,599.0,323.0,117.0,196.0
ALB/img_00869.jpg,702.0,334.0,80.0,161.0
ALB/img_00870.jpg,459.0,450.0,172.0,81.0
ALB/img_00870.jpg,91.0,485.0,104.0,148.0
ALB/img_00878.jpg,489.0,235.0,191.0,242.0
ALB/img_00880.jpg,1056.0,233.0,172.0,121.0
ALB/img_00881.jpg,715.0,286.0,167.0,67.0
ALB/img_00885.jpg,488.0,51.0,306.0,166.0
ALB/img_00885.jpg,123.0,156.0,222.0,180.0
ALB/img_00893.jpg,915.0,206.0,253.0,124.0
ALB/img_00895.jpg,508.0,258.0,108.0,76.0
ALB/img_00897.jpg,556.0,134.0,40.0,105.0
ALB/img_00897.jpg,592.0,123.0,33.0,106.0
ALB/img_00897.jpg,614.0,130.0,43.0,124.0
ALB/img_00898.jpg,720.0,433.0,119.0,183.0
ALB/img_00899.jpg,640.0,421.0,99.0,193.0
ALB/img_00899.jpg,826.0,303.0,94.0,120.0
ALB/img_00901.jpg,153.0,162.0,103.0,156.0
ALB/img_00901.jpg,73.0,296.0,78.0,316.0
ALB/img_00911.jpg,671.0,375.0,198.0,201.0
ALB/img_00928.jpg,691.0,300.0,164.0,154.0
ALB/img_00939.jpg,329.0,177.0,326.0,195.0
ALB/img_00939.jpg,932.0,194.0,123.0,314.0
ALB/img_00940.jpg,422.0,385.0,161.0,66.0
ALB/img_00956.jpg,448.0,384.0,106.0,101.0
ALB/img_00957.jpg,216.0,51.0,149.0,168.0
ALB/img_00961.jpg,237.0,336.0,197.0,71.0
ALB/img_00967.jpg,524.0,384.0,101.0,132.0
ALB/img_00967.jpg,99.0,430.0,103.0,242.0
ALB/img_00970.jpg,810.0,2.0,237.0,142.0
ALB/img_00975.jpg,545.0,417.0,119.0,172.0
ALB/img_00975.jpg,614.0,434.0,131.0,182.0
ALB/img_00984.jpg,537.0,410.0,124.0,178.0
ALB/img_00984.jpg,623.0,430.0,116.0,191.0
ALB/img_00987.jpg,521.0,105.0,358.0,198.0
ALB/img_00987.jpg,588.0,76.0,364.0,145.0
ALB/img_00987.jpg,148.0,233.0,288.0,124.0
ALB/img_00993.jpg,527.0,266.0,188.0,191.0
ALB/img_00994.jpg,451.0,433.0,138.0,100.0
ALB/img_00996.jpg,512.0,149.0,260.0,199.0
ALB/img_00996.jpg,269.0,51.0,317.0,124.0
ALB/img_00998.jpg,515.0,245.0,197.0,259.0
ALB/img_01000.jpg,731.0,255.0,89.0,128.0
ALB/img_01001.jpg,761.0,291.0,108.0,75.0
ALB/img_01001.jpg,627.0,52.0,25.0,57.0
ALB/img_01001.jpg,585.0,39.0,41.0,56.0
ALB/img_01006.jpg,169.0,365.0,205.0,103.0
ALB/img_01009.jpg,574.0,243.0,94.0,190.0
ALB/img_01009.jpg,479.0,189.0,36.0,75.0
ALB/img_01011.jpg,798.0,286.0,83.0,131.0
ALB/img_01011.jpg,659.0,407.0,166.0,173.0
ALB/img_01014.jpg,719.0,291.0,121.0,53.0
ALB/img_01014.jpg,701.0,194.0,61.0,44.0
ALB/img_01014.jpg,826.0,498.0,91.0,110.0
ALB/img_01021.jpg,300.0,218.0,198.0,164.0
ALB/img_01023.jpg,761.0,4.0,213.0,167.0
ALB/img_01025.jpg,811.0,279.0,270.0,118.0
ALB/img_01028.jpg,492.0,222.0,150.0,118.0
ALB/img_01029.jpg,688.0,379.0,354.0,130.0
ALB/img_01029.jpg,244.0,100.0,296.0,101.0
ALB/img_01032.jpg,574.0,79.0,281.0,101.0
ALB/img_01032.jpg,773.0,181.0,304.0,186.0
ALB/img_01032.jpg,141.0,193.0,284.0,151.0
ALB/img_01033.jpg,442.0,386.0,116.0,90.0
ALB/img_01038.jpg,768.0,263.0,59.0,126.0
ALB/img_01045.jpg,465.0,454.0,161.0,72.0
ALB/img_01045.jpg,95.0,495.0,104.0,146.0
ALB/img_01046.jpg,636.0,53.0,288.0,148.0
ALB/img_01047.jpg,284.0,170.0,204.0,102.0
ALB/img_01056.jpg,410.0,297.0,66.0,167.0
ALB/img_01063.jpg,645.0,339.0,161.0,167.0
ALB/img_01066.jpg,452.0,343.0,117.0,150.0
ALB/img_01070.jpg,629.0,537.0,31.0,61.0
ALB/img_01072.jpg,355.0,392.0,161.0,132.0
ALB/img_01072.jpg,101.0,472.0,82.0,185.0
ALB/img_01074.jpg,325.0,169.0,191.0,113.0
ALB/img_01077.jpg,771.0,182.0,308.0,185.0
ALB/img_01077.jpg,561.0,75.0,312.0,110.0
ALB/img_01077.jpg,159.0,181.0,258.0,164.0
ALB/img_01079.jpg,253.0,121.0,340.0,105.0
ALB/img_01079.jpg,487.0,208.0,309.0,278.0
ALB/img_01079.jpg,707.0,99.0,220.0,120.0
ALB/img_01079.jpg,420.0,318.0,363.0,257.0
ALB/img_01079.jpg,343.0,453.0,395.0,138.0
ALB/img_01079.jpg,23.0,364.0,169.0,101.0
ALB/img_01079.jpg,27.0,141.0,94.0,181.0
ALB/img_01082.jpg,651.0,357.0,84.0,142.0
ALB/img_01083.jpg,526.0,141.0,372.0,147.0
ALB/img_01085.jpg,219.0,55.0,156.0,155.0
ALB/img_01086.jpg,405.0,370.0,163.0,98.0
ALB/img_01086.jpg,112.0,496.0,55.0,136.0
ALB/img_01086.jpg,171.0,593.0,151.0,64.0
ALB/img_01093.jpg,302.0,418.0,170.0,63.0
ALB/img_01095.jpg,405.0,129.0,351.0,119.0
ALB/img_01095.jpg,767.0,137.0,307.0,167.0
ALB/img_01095.jpg,107.0,91.0,182.0,141.0
ALB/img_01105.jpg,822.0,268.0,58.0,116.0
ALB/img_01109.jpg,533.0,139.0,373.0,144.0
ALB/img_01110.jpg,218.0,52.0,154.0,165.0
ALB/img_01111.jpg,944.0,181.0,229.0,163.0
ALB/img_01112.jpg,810.0,258.0,71.0,103.0
ALB/img_01117.jpg,711.0,328.0,101.0,127.0
ALB/img_01121.jpg,609.0,431.0,178.0,199.0
ALB/img_01125.jpg,691.0,265.0,135.0,147.0
ALB/img_01127.jpg,305.0,213.0,197.0,172.0
ALB/img_01128.jpg,203.0,391.0,138.0,59.0
ALB/img_01129.jpg,723.0,222.0,207.0,118.0
ALB/img_01129.jpg,294.0,67.0,307.0,118.0
ALB/img_01129.jpg,179.0,318.0,297.0,123.0
ALB/img_01129.jpg,81.0,98.0,113.0,144.0
ALB/img_01130.jpg,217.0,57.0,156.0,153.0
ALB/img_01139.jpg,763.0,4.0,232.0,174.0
ALB/img_01141.jpg,708.0,308.0,108.0,145.0
ALB/img_01144.jpg,534.0,419.0,163.0,164.0
ALB/img_01144.jpg,626.0,430.0,120.0,175.0
ALB/img_01152.jpg,260.0,412.0,158.0,69.0
ALB/img_01152.jpg,76.0,587.0,87.0,123.0
ALB/img_01160.jpg,636.0,410.0,116.0,207.0
ALB/img_01160.jpg,827.0,298.0,115.0,115.0
ALB/img_01162.jpg,431.0,97.0,324.0,113.0
ALB/img_01162.jpg,707.0,69.0,192.0,111.0
ALB/img_01162.jpg,822.0,265.0,293.0,140.0
ALB/img_01163.jpg,762.0,8.0,231.0,162.0
ALB/img_01183.jpg,765.0,180.0,314.0,197.0
ALB/img_01183.jpg,647.0,74.0,233.0,108.0
ALB/img_01183.jpg,149.0,162.0,268.0,173.0
ALB/img_01186.jpg,733.0,215.0,348.0,181.0
ALB/img_01186.jpg,831.0,412.0,327.0,118.0
ALB/img_01186.jpg,758.0,93.0,350.0,128.0
ALB/img_01186.jpg,951.0,209.0,257.0,163.0
ALB/img_01186.jpg,389.0,59.0,275.0,121.0
ALB/img_01191.jpg,661.0,299.0,165.0,109.0
ALB/img_01196.jpg,892.0,269.0,308.0,131.0
ALB/img_01196.jpg,682.0,177.0,309.0,116.0
ALB/img_01196.jpg,570.0,76.0,355.0,118.0
ALB/img_01196.jpg,40.0,273.0,145.0,113.0
ALB/img_01197.jpg,197.0,268.0,125.0,132.0
ALB/img_01205.jpg,235.0,90.0,313.0,111.0
ALB/img_01205.jpg,574.0,296.0,420.0,191.0
ALB/img_01206.jpg,267.0,49.0,317.0,126.0
ALB/img_01206.jpg,925.0,204.0,167.0,146.0
ALB/img_01207.jpg,256.0,52.0,346.0,128.0
ALB/img_01207.jpg,951.0,190.0,247.0,173.0
ALB/img_01225.jpg,407.0,95.0,311.0,126.0
ALB/img_01225.jpg,819.0,222.0,266.0,299.0
ALB/img_01238.jpg,629.0,583.0,457.0,164.0
ALB/img_01239.jpg,481.0,384.0,123.0,100.0
ALB/img_01240.jpg,512.0,244.0,184.0,240.0
ALB/img_01243.jpg,382.0,85.0,391.0,194.0
ALB/img_01243.jpg,887.0,137.0,267.0,120.0
ALB/img_01243.jpg,310.0,207.0,334.0,187.0
ALB/img_01243.jpg,62.0,108.0,134.0,67.0
ALB/img_01243.jpg,68.0,158.0,183.0,65.0
ALB/img_01243.jpg,66.0,215.0,171.0,76.0
ALB/img_01243.jpg,39.0,379.0,164.0,131.0
ALB/img_01246.jpg,380.0,183.0,280.0,181.0
ALB/img_01246.jpg,949.0,192.0,113.0,322.0
ALB/img_01247.jpg,346.0,255.0,262.0,104.0
ALB/img_01255.jpg,568.0,81.0,364.0,160.0
ALB/img_01261.jpg,673.0,228.0,380.0,133.0
ALB/img_01262.jpg,506.0,239.0,179.0,228.0
ALB/img_01265.jpg,191.0,41.0,290.0,260.0
ALB/img_01265.jpg,484.0,166.0,363.0,145.0
ALB/img_01265.jpg,690.0,77.0,335.0,145.0
ALB/img_01268.jpg,406.0,268.0,413.0,177.0
ALB/img_01271.jpg,322.0,275.0,59.0,163.0
ALB/img_01273.jpg,976.0,318.0,70.0,98.0
ALB/img_01276.jpg,788.0,293.0,143.0,101.0
ALB/img_01278.jpg,290.0,70.0,321.0,120.0
ALB/img_01278.jpg,174.0,304.0,312.0,141.0
ALB/img_01278.jpg,78.0,91.0,133.0,157.0
ALB/img_01282.jpg,242.0,316.0,199.0,94.0
ALB/img_01287.jpg,556.0,296.0,97.0,123.0
ALB/img_01291.jpg,698.0,504.0,190.0,212.0
ALB/img_01300.jpg,249.0,431.0,155.0,57.0
ALB/img_01304.jpg,310.0,400.0,128.0,92.0
ALB/img_01306.jpg,403.0,253.0,128.0,106.0
ALB/img_01313.jpg,383.0,20.0,96.0,158.0
ALB/img_01314.jpg,472.0,54.0,386.0,130.0
ALB/img_01316.jpg,617.0,190.0,371.0,124.0
ALB/img_01316.jpg,705.0,78.0,322.0,114.0
ALB/img_01316.jpg,81.0,321.0,92.0,255.0
ALB/img_01319.jpg,772.0,182.0,315.0,195.0
ALB/img_01319.jpg,545.0,70.0,307.0,118.0
ALB/img_01319.jpg,133.0,200.0,294.0,145.0
ALB/img_01330.jpg,407.0,376.0,158.0,88.0
ALB/img_01330.jpg,162.0,588.0,155.0,72.0
ALB/img_01330.jpg,111.0,497.0,57.0,142.0
ALB/img_01330.jpg,188.0,434.0,79.0,39.0
ALB/img_01333.jpg,761.0,6.0,241.0,165.0
ALB/img_01334.jpg,272.0,428.0,136.0,49.0
ALB/img_01336.jpg,517.0,460.0,135.0,240.0
ALB/img_01338.jpg,297.0,233.0,317.0,135.0
ALB/img_01338.jpg,790.0,378.0,314.0,122.0
ALB/img_01353.jpg,350.0,433.0,176.0,70.0
ALB/img_01354.jpg,345.0,394.0,86.0,106.0
ALB/img_01354.jpg,107.0,495.0,74.0,159.0
ALB/img_01354.jpg,49.0,560.0,61.0,146.0
ALB/img_01355.jpg,202.0,111.0,350.0,165.0
ALB/img_01355.jpg,512.0,62.0,356.0,145.0
ALB/img_01357.jpg,264.0,62.0,329.0,110.0
ALB/img_01357.jpg,594.0,159.0,238.0,129.0
ALB/img_01361.jpg,506.0,35.0,313.0,184.0
ALB/img_01361.jpg,123.0,166.0,217.0,164.0
ALB/img_01362.jpg,546.0,377.0,153.0,172.0
ALB/img_01362.jpg,582.0,422.0,132.0,224.0
ALB/img_01362.jpg,789.0,273.0,86.0,118.0
ALB/img_01362.jpg,872.0,281.0,51.0,131.0
ALB/img_01362.jpg,909.0,293.0,100.0,123.0
ALB/img_01363.jpg,142.0,551.0,671.0,325.0
ALB/img_01364.jpg,381.0,374.0,124.0,159.0
ALB/img_01367.jpg,508.0,319.0,112.0,178.0
ALB/img_01367.jpg,901.0,160.0,216.0,86.0
ALB/img_01374.jpg,1003.0,226.0,223.0,120.0
ALB/img_01374.jpg,704.0,148.0,166.0,78.0
ALB/img_01374.jpg,100.0,359.0,305.0,212.0
ALB/img_01390.jpg,209.0,111.0,331.0,157.0
ALB/img_01390.jpg,512.0,55.0,352.0,154.0
